timestamp,latency_ms
1747578351757,48743
1747578351808,49714
1747578352216,4
1747578352267,2
1747578352420,4
1747578352522,2
1747578352675,48847
1747578352726,4
1747578352981,49544
1747578353032,49494
1747578353440,2
1747578353491,2
1747578353541,48985
1747578353592,50070
1747578353643,50019
1747578353796,48730
1747578353847,48679
1747578353898,49764
1747578354000,49662
1747578354051,2
1747578354102,2
1747578354204,2
1747578354306,48220
1747578354408,49254
1747578354459,50273
1747578354510,49152
1747578354561,50172
1747578354612,50120
1747578354663,50069
1747578354765,48897
1747578354867,4
1747578354969,3
1747578355122,2
1747578355224,2
1747578355275,2
1747578355326,2
1747578355535,49197
1747578355585,50070
1747578355636,50019
1747578355687,49044
1747578355840,48893
1747578355942,49712
1747578356044,2
1747578356197,6
1747578356248,1
1747578356401,2
1747578356605,2
1747578356758,48897
1747578356860,49704
1747578357013,48642
1747578357064,48594
1747578357268,2
1747578357524,2
1747578357575,48989
1747578357625,50076
1747578357728,48838
1747578357779,48785
1747578357932,49778
1747578357982,48582
1747578358033,48531
1747578358084,1
1747578358186,2
1747578358493,2
1747578358697,49005
1747578359155,49430
1747578359206,48495
1747578359257,2
1747578359359,2
1747578359869,48716
1747578359920,48665
1747578360073,48512
1747578360277,2
1747578360482,2
1747578360534,1
1747578360635,48838
1747578360788,49750
1747578360839,48639
1747578361043,48430
1747578361247,2
1747578361298,48180
1747578361501,50135
1747578361552,50084
1747578361603,48935
1747578361654,49982
1747578361807,48731
1747578361858,2
1747578361960,3
1747578362063,2
1747578362165,3
1747578362318,2
1747578362420,5
1747578362573,2
1747578362776,50126
1747578363031,48605
1747578363183,2
1747578363387,3
1747578363489,1
1747578363846,50194
1747578364153,49894
1747578364255,48639
1747578364357,2
1747578364408,2
1747578364510,2
1747578364612,2
1747578364663,2
1747578364817,2
1747578364970,49077
1747578365327,49954
1747578365378,2
1747578365429,3
1747578365633,2
1747578365735,2
1747578365888,2
1747578365939,48100
1747578366194,49995
1747578366245,49037
1747578366296,49896
1747578366347,49842
1747578366449,48831
1747578366500,2
1747578366551,5
1747578366653,2
1747578366806,2
1747578366908,3
1747578367061,4
1747578367468,48721
1747578367723,2
1747578367774,2
1747578367927,2
1747578368029,2
1747578368334,50182
1747578368385,48892
1747578368436,48841
1747578368589,3
1747578368640,2
1747578368844,2
1747578368946,50608
1747578369150,50404
1747578369252,49259
1747578369303,49207
1747578369660,49895
1747578369761,49793
1747578370067,49488
1747578370118,49438
1747578370272,2
1747578370323,2
1747578370476,2
1747578370578,2
1747578370885,50496
1747578371140,2
1747578371191,2
1747578371242,4
1747578371599,4
1747578371954,49428
1747578372056,49325
1747578372158,49224
1747578372209,2
1747578372311,2
1747578372362,2
1747578372770,2
1747578373024,49368
1747578373075,50505
1747578373329,1
1747578373584,2
1747578373737,2
1747578373788,49792
1747578373838,49742
1747578374043,49537
1747578374093,49494
1747578374246,2
1747578374297,4
1747578374399,2
1747578374501,2
1747578374705,49574
1747578374756,2
1747578374806,49463
1747578374910,50658
1747578374960,49309
1747578375011,50554
1747578375062,49217
1747578375215,50350
1747578375423,4
1747578375627,3
1747578376187,49378
1747578376238,49327
1747578376444,1
1747578376647,49861
1747578376901,49607
1747578377003,49511
1747578377105,2
1747578377156,2
1747578377716,50693
1747578377818,50591
1747578377869,2
1747578377920,2
1747578378430,2
1747578378481,49928
1747578378634,49775
1747578378735,50621
1747578378939,50417
1747578379041,2
1747578379143,2
1747578379603,49753
1747578379654,50833
1747578379705,50783
1747578379756,50731
1747578379807,49539
1747578379909,49448
1747578379960,2
1747578380062,7
1747578380113,2
1747578380368,2
1747578380572,4
1747578380623,2
1747578380776,49712
1747578381184,50433
1747578381336,2
1747578381387,2
1747578381438,4
1747578381591,2
1747578381641,49976
1747578381795,49823
1747578381846,49772
1747578382050,50829
1747578382101,3
1747578382254,3
1747578382356,6
1747578382509,2
1747578382560,2
1747578382611,2
1747578382662,2
1747578382712,50168
1747578382763,48854
1747578383067,50758
1747578383118,49762
1747578383220,49659
1747578383271,2
1747578383475,2
1747578383526,2
1747578383730,1
1747578383781,3
1747578383832,2
1747578384189,49636
1747578384291,49533
1747578384342,50391
1747578384393,50340
1747578384598,1
1747578385108,2
1747578385312,50651
1747578385363,49370
1747578385720,2
1747578385772,2
1747578385873,2
1747578386077,1
1747578386332,49631
1747578386435,50295
1747578386536,50194
1747578386587,50143
1747578386689,49274
1747578386740,49990
1747578386791,2
1747578386944,2
1747578386995,3
1747578387097,3
1747578387199,2
1747578387250,48713
1747578387403,2
1747578387504,49226
1747578387810,48920
1747578387963,4
1747578388014,3
1747578388116,3
1747578388320,49290
1747578388371,49985
1747578388574,49781
1747578388727,48883
1747578388778,2
1747578388830,2
1747578388881,2
1747578388932,2
1747578389085,2
1747578389187,2
1747578389340,2
1747578389492,48864
1747578389543,48814
1747578389594,49998
1747578389798,48558
1747578390257,2
1747578390308,49285
1747578390410,50538
1747578390510,50438
1747578390561,49032
1747578390612,50336
1747578390866,2
1747578391019,2
1747578391121,2
1747578391274,2
1747578391427,48165
1747578391833,2
1747578391884,2
1747578391935,1
1747578392190,5
1747578392241,2
1747578392292,2
1747578392394,49302
1747578392496,49207
1747578392751,48952
1747578392802,49878
1747578392955,2
1747578393006,3
1747578393210,2
1747578393261,3
1747578393312,2
1747578393465,3
1747578393516,49163
1747578393567,49114
1747578393618,2
1747578393670,1
1747578393720,48960
1747578394025,49505
1747578394178,3
1747578394229,2
1747578394280,2
1747578394383,2
1747578394484,48196
1747578394637,48043
1747578394893,48637
1747578395149,2
1747578395199,2
1747578395403,4
1747578395454,48076
1747578395556,48723
1747578395760,48520
1747578395913,48366
1747578396066,3
1747578396168,2
1747578396271,1
1747578396678,49346
1747578396779,48495
1747578397085,48939
1747578397187,49757
1747578397238,48786
1747578397544,2
1747578397748,3
1747578397799,2
1747578397850,2
1747578398104,49729
1747578398257,48681
1747578398563,2
1747578398614,2
1747578398665,2
1747578399175,49870
1747578399226,48615
1747578399328,48504
1747578399583,2
1747578399787,50484
1747578399838,49207
1747578399889,49156
1747578399940,50338
1747578400349,4
1747578400602,50409
1747578400704,49567
1747578400857,50153
1747578400908,49370
1747578401061,2
1747578401112,2
1747578401163,2
1747578401214,2
1747578401265,3
1747578401316,2
1747578401418,2
1747578401572,49438
1747578401674,49335
1747578401726,50346
1747578402082,2
1747578402185,4
1747578402440,49630
1747578402492,48518
1747578402541,49529
1747578402643,49427
1747578402694,49378
1747578402847,49223
1747578402949,2
1747578403051,4
1747578403102,4
1747578403204,2
1747578403357,2
1747578403408,2
1747578403459,2
1747578403510,49645
1747578403612,3
1747578403662,48410
1747578403713,50379
1747578403815,49341
1747578403967,50125
1747578404018,49137
1747578404170,2
1747578404476,3
1747578404578,6
1747578404629,3
1747578404832,50394
1747578404883,50342
1747578405087,50138
1747578405138,48953
1747578405292,1
1747578405496,48596
1747578405547,2
1747578405700,49525
1747578405751,49474
1747578405854,50267
1747578405955,50166
1747578406006,49220
1747578406159,2
1747578406210,2
1747578406465,48761
1747578406516,2
1747578406567,49558
1747578406620,50729
1747578406772,50577
1747578406975,49150
1747578407077,2
1747578407281,4
1747578407485,2
1747578407536,2
1747578407844,50298
1747578408302,2
1747578408455,3
1747578408866,50281
1747578408968,49177
1747578409019,50124
1747578409070,5
1747578409274,2
1747578409427,48715
1747578409630,50810
1747578409732,49411
1747578409783,50657
1747578409885,49262
1747578410038,2
1747578410089,3
1747578410395,4
1747578410446,49994
1747578410701,50654
1747578410802,49641
1747578410853,49588
1747578410905,50452
1747578410955,49488
1747578411108,2
1747578411159,2
1747578411261,3
1747578411414,2
1747578411719,49638
1747578411821,49534
1747578411871,50571
1747578412024,49331
1747578412075,4
1747578412126,3
1747578412177,3
1747578412228,2
1747578412330,4
1747578412483,2
1747578412636,2
1747578412687,2
1747578412738,3
1747578412789,48568
1747578412842,49602
1747578412994,49448
1747578413045,49399
1747578413095,49348
1747578413146,49894
1747578413248,49783
1747578413299,2
1747578413350,2
1747578413452,2
1747578413707,3
1747578413758,2
1747578413910,2
1747578414063,48969
1747578414164,48868
1747578414266,49886
1747578414370,49785
1747578414624,2
1747578414726,2
1747578414828,3
1747578414879,3
1747578414930,2
1747578415135,1
1747578415185,47847
1747578415236,3
1747578415440,48712
1747578415644,48511
1747578415950,2
1747578416001,2
1747578416154,2
1747578416308,48756
1747578416510,49790
1747578416561,48504
1747578416612,48452
1747578416663,2
1747578416918,2
1747578416969,2
1747578417020,5
1747578417173,47891
1747578417428,48871
1747578417530,48769
1747578417632,49260
1747578417683,3
1747578417785,3
1747578417887,2
1747578418040,7
1747578418142,2
1747578418244,2
1747578418499,47802
1747578418601,48291
1747578418704,49293
1747578419468,2
1747578419571,48421
1747578419978,49139
1747578420029,2
1747578420384,49981
1747578420486,48631
1747578420538,49827
1747578420741,2
1747578420844,1
1747578421149,2
1747578421200,3
1747578421252,47865
1747578421354,1
1747578421709,48659
1747578421964,1
1747578422015,3
1747578422065,2
1747578422166,2
1747578422217,2
1747578422268,2
1747578422421,49931
1747578422523,48862
1747578422574,48815
1747578422624,48761
1747578422675,49677
1747578422828,48557
1747578423134,2
1747578423236,2
1747578423389,2
1747578423542,48811
1747578423593,48759
1747578423644,48710
1747578423695,49780
1747578423848,49626
1747578423899,48453
1747578423950,48403
1747578424103,2
1747578424307,50388
1747578424359,49115
1747578424613,48861
1747578424715,49981
1747578424869,1
1747578424971,1
1747578425072,2
1747578425123,3
1747578425174,2
1747578425276,4
1747578425327,2
1747578425378,2
1747578425480,47995
1747578425582,49113
1747578425633,49061
1747578425836,48860
1747578426143,1
1747578426295,3
1747578426499,2
1747578426703,48881
1747578427213,2
1747578427418,1
1747578427469,48117
1747578427571,1
1747578427672,49005
1747578427977,48698
1747578428028,48647
1747578428079,49470
1747578428232,2
1747578428283,3
1747578428335,1
1747578428436,49107
1747578428487,49062
1747578428588,48955
1747578428639,48905
1747578428741,50210
1747578428893,48650
1747578428944,2
1747578429149,1
1747578429352,48191
1747578429454,49501
1747578429505,50369
1747578429709,50168
1747578429964,2
1747578430219,2
1747578430270,2
1747578430322,1
1747578430423,48532
1747578430525,49348
1747578430626,50458
1747578430677,49196
1747578430729,49148
1747578431494,49590
1747578431596,2
1747578431647,49437
1747578431697,49387
1747578431799,50432
1747578431902,49181
1747578432054,1
1747578432104,3
1747578432257,4
1747578432615,2
1747578432971,50575
1747578433175,50372
1747578433277,50270
1747578433328,2
1747578433634,2
1747578433685,49861
1747578433889,49657
1747578434143,49403
1747578434194,49352
1747578434297,2
1747578434401,1
1747578434502,2
1747578434655,48891
1747578434807,49219
1747578434858,49167
1747578435011,50345
1747578435215,2
1747578435266,2
1747578435368,2
1747578435470,7
1747578435776,2
1747578435827,48203
1747578435878,3
1747578436132,50577
1747578436285,49070
1747578436387,48969
1747578436488,2
1747578436642,50068
1747578436693,1
1747578436794,49915
1747578437202,2
1747578437253,2
1747578437304,2
1747578437458,1
1747578437610,49100
1747578437712,50323
1747578437763,51046
1747578437865,50170
1747578438171,2
