timestamp,latency_ms
1747578229752,42760
1747578229803,43625
1747578229854,42657
1747578229905,1
1747578229956,2
1747578230007,5
1747578230058,1
1747578230109,1
1747578230160,1
1747578230211,2
1747578230262,1
1747578230313,4
1747578230364,2
1747578230415,43016
1747578230466,42045
1747578230516,44045
1747578230566,43995
1747578230617,42811
1747578230667,42764
1747578230718,42712
1747578230769,43793
1747578230820,43755
1747578230871,42557
1747578230922,1
1747578230973,1
1747578231024,1
1747578231075,1
1747578231126,4
1747578231177,10
1747578231228,3
1747578231279,42150
1747578231330,1
1747578231381,43191
1747578231432,43806
1747578231483,43079
1747578231534,43705
1747578231585,42977
1747578231636,43602
1747578231687,42874
1747578231738,42835
1747578231789,43450
1747578231840,1
1747578231891,1
1747578231942,1
1747578231993,2
1747578232044,1
1747578232095,1
1747578232146,1
1747578232197,1
1747578232248,42990
1747578232299,1
1747578232350,42212
1747578232400,42839
1747578232451,42787
1747578232502,43813
1747578232553,43763
1747578232604,42635
1747578232655,43660
1747578232706,42529
1747578232757,43558
1747578232808,1
1747578232859,1
1747578232910,2
1747578232961,1
1747578233012,1
1747578233063,1
1747578233114,1
1747578233165,42073
1747578233216,43972
1747578233267,43048
1747578233318,42997
1747578233369,43819
1747578233420,42903
1747578233471,43717
1747578233522,42794
1747578233573,42742
1747578233624,42691
1747578233675,1
1747578233726,1
1747578233777,43411
1747578233828,43359
1747578233879,43309
1747578233930,43258
1747578233981,44020
1747578234032,43968
1747578234083,43917
1747578234134,43867
1747578234185,43002
1747578234236,42951
1747578234287,1
1747578234338,4
1747578234389,1
1747578234440,2
1747578234491,2
1747578234542,1
1747578234593,42595
1747578234644,44223
1747578234695,43306
1747578234746,44119
1747578234797,43204
1747578234848,43153
1747578234899,43102
1747578234950,43051
1747578235001,43864
1747578235052,43813
1747578235103,1
1747578235154,3
1747578235205,1
1747578235256,1
1747578235307,1
1747578235358,42642
1747578235408,1
1747578235458,43407
1747578235509,44132
1747578235560,44076
1747578235610,43255
1747578235661,43974
1747578235713,43152
1747578235764,43871
1747578235815,43050
1747578235866,42999
1747578235917,2
1747578235968,1
1747578236019,1
1747578236070,2
1747578236121,5
1747578236172,1
1747578236223,6
1747578236274,4
1747578236325,43311
1747578236376,42489
1747578236427,43208
1747578236478,44225
1747578236529,43107
1747578236580,43055
1747578236631,44073
1747578236683,42953
1747578236734,42901
1747578236785,43919
1747578236836,1
1747578236887,43817
1747578236938,43765
1747578236990,43714
1747578237041,44687
1747578237092,44634
1747578237143,43560
1747578237194,44535
1747578237245,43458
1747578237296,43408
1747578237347,44377
1747578237398,1
1747578237449,1
1747578237500,1
1747578237551,1
1747578237602,3
1747578237653,44071
1747578237704,44021
1747578237755,42948
1747578237806,43923
1747578237857,44530
1747578237908,43821
1747578237959,44428
1747578238010,44378
1747578238061,43663
1747578238112,44274
1747578238163,1
1747578238214,1
1747578238265,1
1747578238316,1
1747578238366,1
1747578238417,2
1747578238468,2
1747578238519,2
1747578238570,1
1747578238621,43104
1747578238672,1
1747578238723,43664
1747578238774,43614
1747578238825,43561
1747578238876,43510
1747578238927,43460
1747578238978,44431
1747578239029,44380
1747578239080,44330
1747578239131,43256
1747578239182,1
1747578239233,1
1747578239284,1
1747578239335,1
1747578239386,2
1747578239437,1
1747578239488,4
1747578239539,1
1747578239590,43820
1747578239641,1
1747578239692,1
1747578239743,1
1747578239793,43615
1747578239844,43559
1747578239895,43516
1747578239947,44304
1747578239998,43412
1747578240049,44201
1747578240101,44149
1747578240152,43258
1747578240203,43207
1747578240254,4
1747578240305,1
1747578240357,1
1747578240408,1
1747578240459,3
1747578240510,1
1747578240561,2
1747578240612,43639
1747578240663,1
1747578240714,43536
1747578240765,44465
1747578240816,43426
1747578240867,43375
1747578240917,44313
1747578240968,43275
1747578241019,43223
1747578241070,44160
1747578241121,43130
1747578241172,1
1747578241224,1
1747578241275,2
1747578241326,1
1747578241377,1
1747578241428,2
1747578241479,3
1747578241530,1
1747578241582,43648
1747578241633,43597
1747578241684,43546
1747578241735,43495
1747578241788,43441
1747578241838,44474
1747578241888,44424
1747578241939,44374
1747578241990,44330
1747578242041,44272
1747578242092,2
1747578242143,2
1747578242194,2
1747578242245,2
1747578242296,1
1747578242347,2
1747578242398,1
1747578242449,1
1747578242500,1
1747578242551,1
1747578242602,1
1747578242653,42576
1747578242704,42526
1747578242755,43557
1747578242806,44686
1747578242857,44643
1747578242908,43404
1747578242959,43353
1747578243010,43303
1747578243061,44431
1747578243112,44380
1747578243163,2
1747578243214,2
1747578243265,2
1747578243316,2
1747578243367,42945
1747578243418,1
1747578243468,44024
1747578243519,45101
1747578243569,43923
1747578243620,43872
1747578243671,44960
1747578243722,43770
1747578243773,44847
1747578243824,44807
1747578243875,44746
1747578243927,3
1747578243978,3
1747578244029,2
1747578244080,2
1747578244131,4
1747578244182,1
1747578244233,1
1747578244284,2
1747578244335,1
1747578244386,43106
1747578244437,1
1747578244488,43004
1747578244539,44991
1747578244590,44030
1747578244641,43979
1747578244692,44837
1747578244743,43877
1747578244794,43826
1747578244845,44685
1747578244896,43724
1747578244947,1
1747578244998,2
1747578245049,3
1747578245100,1
1747578245151,1
1747578245202,2
1747578245252,44278
1747578245303,1
1747578245354,2
1747578245405,44125
1747578245459,44071
1747578245510,45010
1747578245561,44959
1747578245612,43918
1747578245664,43873
1747578245715,43816
1747578245766,44760
1747578245817,44703
1747578245868,1
1747578245919,7
1747578245970,1
1747578246021,1
1747578246072,1
1747578246123,44396
1747578246174,43364
1747578246225,44294
1747578246276,45059
1747578246327,45009
1747578246378,44141
1747578246429,44090
1747578246480,44855
1747578246531,43988
1747578246582,43937
1747578246634,1
1747578246685,2
1747578246736,1
1747578246787,3
1747578246838,44497
1747578246889,44446
1747578246940,44400
1747578246991,44344
1747578247042,45000
1747578247093,44242
1747578247143,44899
1747578247194,44849
1747578247245,44802
1747578247296,44039
1747578247347,5
1747578247398,1
1747578247449,1
1747578247500,1
1747578247551,1
1747578247602,1
1747578247653,43682
1747578247704,45009
1747578247755,44956
1747578247806,44907
1747578247857,44186
1747578247908,44134
1747578247960,44082
1747578248011,44700
1747578248062,44658
1747578248113,43929
1747578248164,3
1747578248215,8
1747578248266,1
1747578248317,1
1747578248368,43674
1747578248419,1
1747578248470,43572
1747578248520,44191
1747578248571,44777
1747578248622,44106
1747578248673,44038
1747578248724,44634
1747578248775,44583
1747578248826,43886
1747578248877,44472
1747578248928,2
1747578248979,4
1747578249030,1
1747578249081,2
1747578249132,44216
1747578249183,2
1747578249233,43478
1747578249284,44064
1747578249335,45085
1747578249386,43972
1747578249437,44984
1747578249488,43860
1747578249539,43809
1747578249590,43758
1747578249641,44789
1747578249692,1
1747578249743,1
1747578249794,1
1747578249845,1
1747578249896,1
1747578249947,1
1747578250002,3
1747578250053,44368
1747578250104,45212
1747578250155,45162
1747578250206,44215
1747578250257,45060
1747578250308,45008
1747578250359,44062
1747578250410,44906
1747578250461,43960
1747578250512,43910
1747578250563,1
1747578250614,1
1747578250665,1
1747578250716,1
1747578250767,2
1747578250818,2
1747578250869,2
1747578250920,1
1747578250971,43457
1747578251022,1
1747578251073,43348
1747578251124,45122
1747578251175,45070
1747578251226,44090
1747578251277,44050
1747578251328,44918
1747578251379,44866
1747578251430,43887
1747578251481,43836
1747578251532,1
1747578251583,1
1747578251634,2
1747578251685,2
1747578251736,1
1747578251787,1
1747578251838,1
1747578251889,1
1747578251940,43377
1747578251991,44255
1747578252041,44207
1747578252092,44155
1747578252143,45098
1747578252193,44053
1747578252243,44998
1747578252294,44950
1747578252345,43901
1747578252396,44848
1747578252447,1
1747578252498,2
1747578252549,2
1747578252600,2
1747578252651,2
1747578252702,44542
1747578252753,2
1747578252804,5
1747578252855,43391
1747578252906,44338
1747578252957,44955
1747578253008,44904
1747578253058,44183
1747578253109,44803
1747578253160,44752
1747578253211,44033
1747578253262,43982
1747578253313,2
1747578253364,4
1747578253415,2
1747578253466,1
1747578253517,1
1747578253568,1
1747578253619,3
1747578253670,2
1747578253721,4
1747578253772,1
1747578253823,43418
1747578253874,2
1747578253924,43988
1747578253975,44805
1747578254026,44754
1747578254077,43835
1747578254128,44652
1747578254179,43733
1747578254230,43684
1747578254281,43631
1747578254332,44448
1747578254383,3
1747578254434,2
1747578254485,1
1747578254536,1
1747578254587,3
1747578254638,1
1747578254689,7
1747578254740,1
1747578254791,1
1747578254842,43072
1747578254893,2
1747578254944,1
1747578254995,2
1747578255047,43730
1747578255097,44451
1747578255148,43629
1747578255199,43581
1747578255250,43530
1747578255301,44242
1747578255352,43428
1747578255402,44141
1747578255453,44090
1747578255504,1
1747578255555,2
1747578255606,1
1747578255657,1
1747578255708,1
1747578255759,1
1747578255810,43733
1747578255861,2
1747578255912,42865
1747578255962,43581
1747578256013,44656
1747578256064,44607
1747578256115,43429
1747578256166,43378
1747578256217,43326
1747578256268,44404
1747578256319,44351
1747578256370,2
1747578256421,3
1747578256472,3
1747578256523,2
1747578256574,44098
1747578256625,1
1747578256677,1
1747578256727,42816
1747578256777,44709
1747578256828,44655
1747578256879,43789
1747578256930,43740
1747578256981,43688
1747578257032,43637
1747578257083,44401
1747578257134,44350
1747578257185,2
1747578257236,1
1747578257287,9
1747578257338,3
1747578257389,1
1747578257440,1
1747578257491,1
1747578257542,1
1747578257593,1
1747578257644,43840
1747578257695,2
1747578257746,42923
1747578257797,1
1747578257849,43634
1747578257900,43586
1747578257951,44333
1747578258002,43484
1747578258053,44241
1747578258104,44180
1747578258155,43329
1747578258206,43277
1747578258257,3
1747578258308,2
1747578258359,2
1747578258411,3
1747578258462,2
1747578258513,1
1747578258564,1
1747578258615,1
1747578258666,1
1747578258717,43577
1747578258768,44566
1747578258819,44515
1747578258870,44464
1747578258921,43363
1747578258972,43313
1747578259023,43261
1747578259074,44260
1747578259125,43159
1747578259176,43108
1747578259227,2
1747578259279,2
1747578259330,42954
1747578259381,1
1747578259432,1
1747578259483,43851
1747578259534,43801
1747578259585,44793
1747578259636,43698
1747578259687,43648
1747578259737,43597
1747578259788,44597
1747578259839,43497
1747578259890,44488
1747578259941,2
1747578259992,2
1747578260043,2
1747578260094,2
1747578260145,1
1747578260196,44189
1747578260247,1
1747578260298,44081
1747578260348,44038
1747578260399,44835
1747578260450,44783
1747578260501,43884
1747578260552,44689
1747578260603,43782
1747578260654,44580
1747578260705,43673
1747578260756,1
1747578260807,1
1747578260858,2
1747578260909,1
1747578260960,1
1747578261011,1
1747578261062,1
1747578261113,2
1747578261163,43215
1747578261214,2
1747578261265,43970
1747578261316,43918
1747578261367,43868
1747578261418,44634
1747578261469,43765
1747578261520,43715
1747578261572,44482
1747578261623,43610
1747578261674,44378
1747578261725,2
1747578261776,2
1747578261827,2
1747578261878,7
1747578261929,1
1747578261980,1
1747578262031,2
1747578262082,43970
1747578262133,44791
1747578262184,44740
1747578262235,43816
1747578262286,43766
1747578262337,43717
1747578262388,43664
1747578262439,44485
1747578262490,44434
1747578262541,43511
1747578262592,1
1747578262643,1
1747578262694,2
1747578262745,2
1747578262796,2
1747578262847,43205
1747578262898,45111
1747578262949,43976
1747578263001,45009
1747578263052,43872
1747578263103,43822
1747578263154,44861
1747578263205,43720
1747578263256,44753
1747578263307,43618
1747578263358,3
1747578263409,1
1747578263460,1
1747578263511,1
1747578263562,2
1747578263613,1
1747578263664,3
1747578263715,1
1747578263766,43158
1747578263817,1
1747578263868,1
1747578263919,44943
1747578263970,44039
1747578264021,43989
1747578264072,44791
1747578264123,43886
1747578264174,43837
1747578264225,44634
1747578264276,43734
1747578264327,44532
1747578264378,3
1747578264429,1
1747578264480,1
1747578264531,1
1747578264582,3
1747578264633,2
1747578264684,1
1747578264735,1
1747578264786,1
1747578264838,2
1747578264889,43120
1747578264940,2
1747578264991,1
1747578265042,43816
1747578265093,43766
1747578265143,43716
1747578265194,44503
1747578265245,43614
1747578265296,44402
1747578265347,43512
1747578265398,43465
1747578265449,44249
1747578265500,1
1747578265551,2
1747578265602,2
1747578265653,44045
1747578265704,43994
1747578265755,44765
1747578265806,44714
1747578265857,43841
1747578265908,43790
1747578265959,44561
1747578266011,43687
1747578266062,44464
1747578266113,43585
1747578266164,2
1747578266215,1
1747578266266,1
1747578266317,2
1747578266368,1
1747578266419,3
1747578266470,2
1747578266521,1
1747578266572,1
1747578266623,43897
1747578266674,43024
1747578266725,2
1747578266777,44834
1747578266827,43693
1747578266878,43642
1747578266929,44681
1747578266980,43540
1747578267031,44580
1747578267082,43438
1747578267133,43387
1747578267184,1
1747578267235,2
1747578267286,2
1747578267337,1
1747578267388,2
1747578267439,5
1747578267490,44128
1747578267541,1
1747578267592,44026
1747578267643,44657
1747578267694,43916
1747578267745,44547
1747578267796,43822
1747578267847,43763
1747578267898,43712
1747578267949,44350
1747578268000,44292
1747578268051,1
1747578268102,4
1747578268153,1
1747578268204,2
1747578268255,43355
1747578268306,1
1747578268357,1
1747578268408,44800
1747578268459,43833
1747578268510,43783
1747578268561,43731
1747578268612,43680
1747578268663,44545
1747578268714,44494
1747578268765,44443
1747578268816,43476
1747578268867,1
1747578268918,1
1747578268969,3
1747578269020,1
1747578269071,44137
1747578269122,1
1747578269173,43119
1747578269224,45001
1747578269275,44953
1747578269326,43882
1747578269377,43830
1747578269428,44797
1747578269479,44746
1747578269530,44695
1747578269581,43627
1747578269632,1
1747578269683,1
1747578269734,43473
1747578269785,43423
1747578269836,44389
1747578269887,45131
1747578269938,45079
1747578269989,45028
1747578270040,44979
1747578270091,44134
1747578270142,44875
1747578270193,44032
1747578270244,2
1747578270295,2
1747578270346,1
1747578270397,1
1747578270448,4
1747578270499,2
1747578270550,2
1747578270601,3
1747578270652,43573
1747578270703,43522
1747578270754,1
1747578270805,45187
1747578270856,45142
1747578270907,44110
1747578270958,45034
1747578271009,44008
1747578271060,44932
1747578271111,44880
1747578271162,44840
1747578271213,6
1747578271264,1
1747578271315,2
1747578271366,1
1747578271417,1
1747578271468,1
1747578271519,1
1747578271570,43447
1747578271621,43396
1747578271672,44319
1747578271724,43293
1747578271775,44217
1747578271826,44166
1747578271877,45297
1747578271928,44069
1747578271979,45195
1747578272030,45148
1747578272081,2
1747578272132,1
1747578272183,2
1747578272234,2
1747578272285,1
1747578272336,2
1747578272387,2
1747578272438,3
1747578272489,1
1747578272540,44634
1747578272591,45388
1747578272642,44532
1747578272693,44481
1747578272744,45236
1747578272795,44379
1747578272846,45134
1747578272897,45091
1747578272948,44230
1747578272999,44980
1747578273050,1
1747578273101,1
1747578273152,1
1747578273203,1
1747578273254,43920
1747578273305,43869
1747578273356,1
1747578273407,2
1747578273457,44524
1747578273508,45477
1747578273559,44422
1747578273610,45374
1747578273661,44327
1747578273712,44268
1747578273763,44218
1747578273814,45170
1747578273865,2
1747578273916,2
1747578273967,2
1747578274019,1
1747578274070,1
1747578274121,3
1747578274172,2
1747578274223,1
1747578274274,1
1747578274325,5
1747578274376,1
1747578274427,44557
1747578274478,44507
1747578274529,1
1747578274579,44409
1747578274630,45443
1747578274681,44306
1747578274732,44253
1747578274784,45288
1747578274835,44149
1747578274886,45186
1747578274937,44047
1747578274987,2
1747578275039,2
1747578275090,2
1747578275141,4
1747578275192,2
1747578275243,44830
1747578275294,45944
1747578275345,44732
1747578275396,45842
1747578275447,44626
1747578275498,45740
1747578275549,44524
1747578275600,44472
1747578275651,45587
1747578275702,44371
1747578275753,1
1747578275804,1
1747578275855,2
1747578275906,1
1747578275957,1
1747578276008,1
1747578276059,2
1747578276110,1
1747578276161,45081
1747578276212,2
1747578276262,43811
1747578276313,2
1747578276364,46045
1747578276415,44827
1747578276466,44772
1747578276517,45892
1747578276568,44674
1747578276619,45790
1747578276670,45742
1747578276721,44521
1747578276772,1
1747578276823,1
1747578276874,2
1747578276925,1
1747578276976,1
1747578277027,1
1747578277078,44164
1747578277129,2
1747578277180,45231
1747578277231,46226
1747578277282,46171
1747578277333,46120
1747578277384,45025
1747578277435,46018
1747578277486,44924
1747578277537,45920
1747578277588,44833
1747578277639,1
1747578277690,1
1747578277741,1
1747578277792,2
1747578277843,2
1747578277894,2
1747578277945,44467
1747578277996,44432
1747578278047,46395
1747578278098,46344
1747578278149,45304
1747578278200,46242
1747578278251,46191
1747578278302,45151
1747578278353,45100
1747578278404,45049
1747578278455,1
1747578278506,1
1747578278557,3
1747578278608,2
1747578278659,1
1747578278710,3
1747578278761,2
1747578278812,3
1747578278863,44590
1747578278914,46418
1747578278965,46367
1747578279016,46316
1747578279067,46264
1747578279118,45324
1747578279169,45273
1747578279220,45222
1747578279271,46066
1747578279322,45120
1747578279373,3
1747578279424,3
1747578279475,2
1747578279526,44916
1747578279576,2
1747578279627,44818
1747578279678,46534
1747578279729,45610
1747578279780,45553
1747578279831,46382
1747578279882,46330
1747578279933,45399
1747578279984,45347
1747578280035,46178
1747578280086,2
1747578280137,1
1747578280188,1
1747578280239,2
1747578280290,1
1747578280341,2
1747578280392,2
1747578280443,1
1747578280494,1
1747578280545,1
1747578280596,45616
1747578280647,44685
1747578280698,1
1747578280749,45463
1747578280800,45412
1747578280851,46309
1747578280902,45310
1747578280953,45262
1747578281004,46156
1747578281055,46105
1747578281107,46053
1747578281157,1
1747578281208,1
1747578281259,2
1747578281310,2
1747578281362,2
1747578281413,2
1747578281464,1
1747578281515,2
1747578281566,2
1747578281617,44595
1747578281668,3
1747578281719,45455
1747578281770,45390
1747578281821,45338
1747578281872,45288
1747578281923,46261
1747578281974,46210
1747578282025,46159
1747578282076,46108
1747578282127,45047
1747578282178,1
1747578282229,5
1747578282280,44880
1747578282331,2
1747578282382,45802
1747578282433,45751
1747578282484,46517
1747578282535,46466
1747578282586,46416
1747578282637,45547
1747578282688,46313
1747578282739,45445
1747578282790,45394
1747578282841,3
1747578282892,2
1747578282943,1
1747578282994,3
1747578283045,1
1747578283096,2
1747578283147,2
1747578283198,2
1747578283249,3
1747578283300,45702
1747578283351,1
1747578283402,44782
1747578283453,45548
1747578283504,46285
1747578283555,45447
1747578283606,46182
1747578283657,45345
1747578283709,45293
1747578283759,45243
1747578283810,45979
1747578283861,2
1747578283912,3
1747578283963,1
1747578284014,1
1747578284065,3
1747578284116,1
1747578284167,1
1747578284218,2
1747578284269,45520
1747578284321,45467
1747578284371,46591
1747578284422,45367
1747578284473,45316
1747578284524,46437
1747578284575,45214
1747578284626,45163
1747578284677,46285
1747578284728,45061
1747578284779,2
1747578284830,4
1747578284881,1
1747578284932,1
1747578284983,2
1747578285034,2
1747578285085,2
1747578285136,45825
1747578285187,3
1747578285238,45723
1747578285289,46423
1747578285340,45622
1747578285391,45571
1747578285442,45520
1747578285493,45469
1747578285544,46168
1747578285595,45367
1747578285646,46066
1747578285697,1
1747578285748,2
1747578285799,2
1747578285850,1
1747578285901,1
1747578285952,1
1747578286003,1
1747578286054,1
1747578286105,1
1747578286156,45556
1747578286207,45505
1747578286258,1
1747578286309,45403
1747578286360,46445
1747578286411,46394
1747578286462,45251
1747578286513,46292
1747578286564,45148
1747578286615,45097
1747578286666,46136
1747578286717,1
1747578286768,1
1747578286819,1
1747578286870,1
1747578286921,1
1747578286972,1
1747578287023,3
1747578287074,1
1747578287125,2
1747578287176,1
1747578287227,2
1747578287278,1
1747578287329,44384
1747578287380,2
1747578287431,45371
1747578287482,1
1747578287533,46340
1747578287584,45218
1747578287635,45170
1747578287686,45120
1747578287737,46130
1747578287788,46079
1747578287839,46032
1747578287890,45977
1747578287941,6
1747578287992,7
1747578288043,3
1747578288094,1
1747578288145,1
1747578288196,4
1747578288247,1
1747578288298,1
1747578288349,2
1747578288400,2
1747578288451,44355
1747578288501,44305
1747578288551,1
1747578288602,2
1747578288653,45214
1747578288703,46048
1747578288754,45113
1747578288805,45959
1747578288856,45011
1747578288907,45845
1747578288957,45799
1747578289008,44865
1747578289059,1
1747578289110,2
1747578289161,3
1747578289212,2
1747578289263,2
1747578289314,2
1747578289365,2
1747578289416,2
1747578289467,2
1747578289519,44348
1747578289570,45186
1747578289621,45135
1747578289672,46039
1747578289723,45988
1747578289774,45936
1747578289825,45884
1747578289876,44876
1747578289927,44825
1747578289978,44774
1747578290029,1
1747578290080,4
1747578290131,2
1747578290182,4
1747578290233,1
1747578290284,1
1747578290335,1
1747578290386,3
1747578290437,44316
1747578290488,1
1747578290538,45172
1747578290589,45120
1747578290640,45070
1747578290691,45984
1747578290742,44967
1747578290793,45878
1747578290844,44866
1747578290895,45780
1747578290946,44764
1747578290997,2
1747578291049,1
1747578291100,1
1747578291151,2
1747578291202,45472
1747578291253,1
1747578291304,1
1747578291354,45320
1747578291405,45266
1747578291456,45219
1747578291507,45833
1747578291558,45117
1747578291609,45066
1747578291659,45016
1747578291710,45633
1747578291761,45579
1747578291812,1
1747578291863,3
1747578291914,2
1747578291965,1
1747578292016,45327
1747578292066,46232
1747578292118,45222
1747578292169,45171
1747578292220,45122
1747578292271,45069
1747578292322,45976
1747578292373,45925
1747578292424,44918
1747578292475,44865
1747578292526,1
1747578292577,2
1747578292628,1
1747578292679,1
1747578292729,45570
1747578292780,46521
1747578292830,46471
1747578292881,45417
1747578292932,45367
1747578292983,45316
1747578293033,45266
1747578293084,45215
1747578293135,46172
1747578293186,46115
1747578293237,1
1747578293288,1
1747578293339,44960
1747578293390,45911
1747578293441,47136
1747578293492,47085
1747578293543,45764
1747578293594,45707
1747578293645,46932
1747578293696,46880
1747578293747,45554
1747578293798,46779
1747578293849,1
1747578293900,1
1747578293951,1
1747578294002,1
1747578294053,2
1747578294104,1
1747578294155,1
1747578294206,1
1747578294257,45044
1747578294308,2
1747578294359,1
1747578294410,44891
1747578294461,46676
1747578294512,46065
1747578294563,46014
1747578294614,46523
1747578294665,45915
1747578294716,45861
1747578294767,46370
1747578294818,46319
1747578294869,1
1747578294920,2
1747578294971,1
1747578295022,1
1747578295077,4
1747578295128,46009
1747578295179,2
1747578295230,2
1747578295281,45298
1747578295331,45806
1747578295382,45756
1747578295433,45704
1747578295484,46631
1747578295535,46580
1747578295586,46528
1747578295637,45502
1747578295688,46427
1747578295739,1
1747578295790,1
1747578295841,3
1747578295892,1
1747578295943,5
1747578295995,3
1747578296046,2
1747578296097,2
1747578296148,1
1747578296199,44938
1747578296251,45864
1747578296301,46639
1747578296352,45764
1747578296403,45712
1747578296454,46487
1747578296505,46436
1747578296556,45559
1747578296607,45508
1747578296658,46283
1747578296709,3
1747578296760,4
1747578296811,2
1747578296862,1
1747578296913,2
1747578296964,2
1747578297015,1
1747578297066,1
1747578297117,2
1747578297169,45771
1747578297220,44894
1747578297271,46874
1747578297322,46822
1747578297373,45568
1747578297424,45517
1747578297475,46667
1747578297525,45416
1747578297576,46566
1747578297627,45313
1747578297678,1
1747578297729,1
1747578297780,1
1747578297831,1
1747578297882,45058
1747578297933,46210
1747578297984,47150
1747578298035,46113
1747578298086,46061
1747578298137,46006
1747578298188,46946
1747578298239,45903
1747578298290,45858
1747578298341,46793
1747578298392,1
1747578298443,1
1747578298494,1
1747578298545,2
1747578298596,3
1747578298647,1
1747578298698,2
1747578298749,2
1747578298801,46333
1747578298851,46283
1747578298902,46232
1747578298953,47163
1747578299004,47112
1747578299055,46079
1747578299106,46028
1747578299157,46960
1747578299208,46908
1747578299259,45875
1747578299310,2
1747578299361,1
1747578299412,2
1747578299463,45670
1747578299514,1
1747578299564,46553
1747578299615,46502
1747578299666,46451
1747578299716,46401
1747578299767,47316
1747578299818,46296
1747578299869,47213
1747578299920,47163
1747578299971,47111
1747578300022,1
1747578300073,2
1747578300124,1
1747578300175,4
1747578300226,1
1747578300277,1
1747578300328,1
1747578300379,1
1747578300430,3
1747578300481,3
1747578300532,45585
1747578300583,1
1747578300635,2
1747578300686,46397
1747578300736,47084
1747578300787,46296
1747578300838,46250
1747578300889,46194
1747578300940,46886
1747578300991,46829
1747578301042,46041
1747578301093,46733
1747578301144,2
1747578301195,1
1747578301246,1
1747578301297,4
1747578301348,1
1747578301399,45685
1747578301450,2
1747578301501,46319
1747578301552,47211
1747578301603,47160
1747578301654,46166
1747578301705,46115
1747578301756,47007
1747578301807,46013
1747578301858,45963
1747578301909,46854
1747578301960,1
1747578302011,1
1747578302062,1
1747578302113,2
1747578302164,1
1747578302215,1
1747578302266,45554
1747578302316,46447
1747578302367,47286
1747578302418,47241
1747578302469,47184
1747578302520,46243
1747578302571,46192
1747578302622,47031
1747578302673,46988
1747578302724,46039
1747578302775,1
1747578302826,1
1747578302877,2
1747578302928,1
1747578302979,1
1747578303030,1
1747578303081,5
1747578303132,1
1747578303183,45579
1747578303234,1
1747578303285,46368
1747578303335,45427
1747578303386,47100
1747578303436,46217
1747578303487,46999
1747578303538,46948
1747578303589,46064
1747578303640,46846
1747578303691,45961
1747578303742,2
1747578303793,2
1747578303844,3
1747578303895,2
1747578303946,1
1747578303997,2
1747578304048,2
1747578304099,1
1747578304150,3
1747578304201,1
1747578304252,1
1747578304303,46183
1747578304354,45299
1747578304407,47311
1747578304458,46028
1747578304510,45976
1747578304560,45926
1747578304611,47107
1747578304662,47056
1747578304713,45773
1747578304764,46955
1747578304815,1
1747578304866,2
1747578304917,2
1747578304968,2
1747578305019,1
1747578305070,3
1747578305121,1
1747578305172,46546
1747578305223,45263
1747578305274,47531
1747578305325,47481
1747578305376,47430
1747578305427,46291
1747578305478,46244
1747578305528,46190
1747578305579,47227
1747578305630,46088
1747578305681,5
1747578305732,2
1747578305783,1
1747578305834,2
1747578305885,1
1747578305936,2
1747578305987,2
1747578306038,45680
1747578306090,47442
1747578306141,46665
1747578306193,46613
1747578306243,47289
1747578306294,47237
1747578306345,46468
1747578306396,46410
1747578306447,47085
1747578306498,47034
1747578306549,1
1747578306600,3
1747578306651,2
1747578306702,2
1747578306753,2
1747578306804,1
1747578306855,45957
1747578306906,45900
1747578306957,47398
1747578307008,47347
1747578307059,46473
1747578307110,47245
1747578307161,46371
1747578307212,46320
1747578307263,47092
1747578307314,46220
1747578307365,2
1747578307416,1
1747578307467,1
1747578307518,3
1747578307569,4
1747578307620,2
1747578307671,2
1747578307722,1
1747578307773,2
1747578307824,1
1747578307875,2
1747578307926,45605
1747578307976,46379
1747578308026,46329
1747578308077,46278
1747578308128,46227
1747578308179,46176
1747578308230,47266
1747578308281,46073
1747578308332,47163
1747578308383,47111
1747578308434,2
1747578308485,2
1747578308536,2
1747578308587,2
1747578308638,4
1747578308690,3
1747578308740,46754
1747578308791,2
1747578308842,2
1747578308892,46603
1747578308943,47720
1747578308994,47677
1747578309045,47618
1747578309096,46398
1747578309146,46349
1747578309197,46298
1747578309248,46247
1747578309299,47364
1747578309350,5
1747578309401,1
1747578309452,2
1747578309503,1
1747578309554,3
1747578309605,1
1747578309656,2
1747578309706,45789
1747578309757,46906
1747578309808,46855
1747578309858,47747
1747578309909,47696
1747578309960,47645
1747578310011,46652
1747578310062,47543
1747578310113,46558
1747578310164,47441
1747578310215,2
1747578310267,1
1747578310318,4
1747578310369,2
1747578310420,46243
1747578310471,1
1747578310522,46142
1747578310573,47032
1747578310624,48176
1747578310675,48125
1747578310726,48074
1747578310777,46828
1747578310828,46777
1747578310879,46725
1747578310930,46675
1747578310981,2
1747578311032,2
1747578311083,1
1747578311134,2
1747578311185,1
1747578311237,1
1747578311287,3
1747578311338,1
1747578311389,1
1747578311440,2
1747578311491,2
1747578311542,3
1747578311593,47212
1747578311644,47161
1747578311694,47105
1747578311745,47053
1747578311796,47002
1747578311847,46952
1747578311898,46901
1747578311949,47904
1747578312000,47853
1747578312052,47801
1747578312103,1
1747578312154,1
1747578312205,5
1747578312256,1
1747578312307,47549
1747578312358,47495
1747578312409,47444
1747578312460,48097
1747578312511,48046
1747578312562,47995
1747578312613,47241
1747578312664,47892
1747578312715,47141
1747578312766,47087
1747578312817,2
1747578312868,7
1747578312919,1
